mode,original_acc_rmse,refined_acc_rmse,delta_acc_rmse,fit_sensor_delta_acc_rmse,heldout_sensor_delta_acc_rmse,mean_pose_delta_deg,max_pose_delta_deg,lower_body_pose_delta_deg,mean_trans_delta,max_trans_delta,original_gyro_rmse,refined_gyro_rmse,delta_gyro_rmse,original_jerk,refined_jerk,delta_jerk,original_foot_sliding,refined_foot_sliding,delta_foot_sliding
A,1.2001449674228177,1.6251712581312456,0.4250262907084279,0.49943175799211015,0.3264892075208574,0.0,0.0,0.0,0.0012573642889037728,0.00277164694853127,0.44941821674978555,0.44941821674978555,0.0,542.4364624023438,542.512451171875,0.07598876953125,0.10985258221626282,0.11365607380867004,0.0038034915924072266
