method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
bspline_q_knot15,lowpass_5hz,4,head,other,16028,2.343224289455189,1.9412849908170529,0.9406155992731331,0.9452450597860964,1.3408428634365939,2.343224289455189,2.4114440022571375,7.31460214498085,1.0247284259717453,1.617198462801623,-0.07650080700423681,0.8684265592075676,1.0948030937817057,1.8333367198228392,-0.05937613720724096,0.753258342822759,1.2865931026678286,2.308529369615209,0.18223133484229453,0.6152185065062737
bspline_q_knot15,lowpass_5hz,5,pelvis,other,16028,2.2477713645372757,1.8247793522387148,0.9275249185238968,0.9518396283684348,1.203431638130464,2.2477713645372757,2.2219322550060934,6.725671199074652,1.004473013458631,1.5172798372878362,0.15058072175521073,0.47558747194940876,1.265042814384985,2.3792328032316563,-0.08168521062811473,0.3224363106947008,1.0413408114367233,1.42357726044513,0.3607035726791847,0.7753490064447837
bspline_q_knot21,centered_ma21,0,left_forearm,other,16028,4.772712163769993,4.058050830096072,0.7831136861525425,0.7992017145336182,2.012797936675108,4.772712163769993,5.1598980823977705,14.722909961371654,2.497065293805261,4.681325785037678,2.130436761129895,0.5204090999456942,2.544849077881671,3.8588890352382115,0.017255079382114596,0.3796585651448727,2.1973943914852483,3.5492948492608947,0.8872586437636255,0.4165502278276192
bspline_q_knot21,centered_ma21,1,right_forearm,other,16028,5.323725653716621,4.941957311214717,0.7425700728372469,0.7290306520482631,2.408162882579009,5.323725653716621,6.702743569730631,16.576009270124977,3.165864189033721,6.484226446209389,2.6657146718348192,0.350628956037176,2.370334686045892,3.7496962614846416,-0.3407712685653557,0.3923276932403978,2.414820833434701,4.142874791553885,1.166091554235059,0.43085766177266777
bspline_q_knot21,centered_ma21,2,left_lower_leg,lower_leg,16028,2.7182153516715886,2.31271705548194,0.9128820248134596,0.9242643344805871,0.8541639910126602,2.7182153516715886,2.942326602892355,8.503055906934796,1.074818224255679,1.9662729672962953,-0.5254373621167199,0.42689231316308307,1.1909405081938562,2.05884192434946,-0.31703072904455315,0.2516457340997068,1.7405338690688954,2.817963996358364,0.5339457336790914,0.47776055960413016
bspline_q_knot21,centered_ma21,3,right_lower_leg,lower_leg,16028,2.7131056682385033,2.3192599594735746,0.8731789576640799,0.9229573409964409,0.8426047939339829,2.7131056682385033,2.962424330143169,8.7222172768611,1.1083524113671823,1.9650845158887917,0.3172204455662689,0.41944337561251643,1.137176052029266,2.0728440323362984,-0.15958001315456372,0.07798697362767083,1.7484327174959464,2.8246523222998623,0.5846467726778158,0.4373912088727943
bspline_q_knot21,centered_ma21,4,head,other,16028,1.7347231853730205,1.5701632248784512,0.9596271916098156,0.9629356472504235,0.7779014265471735,1.7347231853730205,2.094510235929004,5.77314015159021,0.9061391618497466,1.5897245886782563,-0.06652165128165205,0.8534350090595055,0.9258728950233415,1.7018254626305231,-0.05124068604460549,0.731555138464215,0.7560757432514832,1.404565229947063,0.19134640151640392,0.7846207813791338
bspline_q_knot21,centered_ma21,5,pelvis,other,16028,1.3898110583110161,1.0029348211162716,0.9763444575340746,0.984602499032638,0.5047919725204983,1.3898110583110161,1.0421420193135853,3.5310180258067048,0.7432276711366459,1.081206395186935,0.15771184024672888,0.6031078852685886,0.524227956463082,0.8401706819696466,-0.07257723078826159,0.6920043487876036,0.7867861692516029,1.068990515574444,0.3181130338444351,0.8425124373110903
bspline_q_knot21,lowpass_5hz,0,left_forearm,other,16028,5.637133877362566,4.856347851206867,0.7239002725600734,0.746870668052277,2.811970667923804,5.637133877362566,6.243001281791952,17.54782204658956,2.887840065845045,5.567553930161813,2.130124236459316,0.46850807250319576,2.9507622004796503,4.628160861767826,0.017389337720539425,0.3114509333888821,2.6165981659259137,4.281917050586676,0.8877140455492867,0.3352639238777798
bspline_q_knot21,lowpass_5hz,1,right_forearm,other,16028,6.255838315264217,5.78472464580463,0.6893234822949481,0.6773833735886959,3.292259878492959,6.255838315264217,7.826468210924431,20.691632145307047,3.5971289372151936,7.367385065591773,2.6653232894816714,0.32547225507718064,2.904774783361428,4.765273385988524,-0.34148593076408834,0.3137017898305834,2.83904109148207,4.837656926180615,1.1668550787244323,0.3686006035443968
