mode,method,sequence_id,fit_sequences,sensor_id,sensor_name,mapped_joint_id,rJS_x,rJS_y,rJS_z,rJS_norm,rJS_projected_x,rJS_projected_y,rJS_projected_z,rJS_projected_norm,rJS_was_projected,bias_x,bias_y,bias_z,bias_norm,condition_number,residual_before_fit,residual_after_fit,residual_after_projected_fit,residual_after_with_bias_fit,fit_improvement,projected_fit_improvement,with_bias_fit_improvement,num_frames,valid_frame_ratio,orientation_residual_deg
global,raw_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,5,pelvis,0,0.002771830651909113,0.07318300753831863,-0.05131063982844353,0.08942157030105591,0.002771830651909113,0.07318300753831863,-0.05131063982844353,0.08942157030105591,False,-0.12777554988861084,0.013607199303805828,-0.2444176822900772,0.27613720297813416,1.2315243482589722,2.369152307510376,2.1273341178894043,2.1273341178894043,2.127441883087158,0.10206949710845947,0.10206949710845947,0.10202401131391525,16116,1.0,7.382559299468994
global,savgol9_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,0,left_forearm,18,0.23763172328472137,0.062463704496622086,-0.0057568419724702835,0.2457716166973114,0.23763172328472137,0.062463704496622086,-0.0057568419724702835,0.2457716166973114,False,0.008335328660905361,0.2559630572795868,-0.4762316346168518,0.5407246351242065,1.328887701034546,4.453686237335205,1.9415558576583862,1.9415558576583862,1.9227579832077026,0.564056396484375,0.564056396484375,0.5682771801948547,16116,1.0,8.827537536621094
global,savgol9_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,1,right_forearm,19,-0.2222803682088852,0.058192718774080276,0.002206451492384076,0.2297821193933487,-0.2222803682088852,0.058192718774080276,0.002206451492384076,0.2297821193933487,False,-0.3298308849334717,-0.20850123465061188,-0.7969331741333008,0.8873351216316223,1.3406798839569092,4.821349620819092,2.218663215637207,2.218663215637207,2.111456871032715,0.5398252606391907,0.5398252606391907,0.5620610117912292,16116,1.0,9.6504545211792
global,savgol9_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,2,left_lower_leg,4,-0.0056861708872020245,-0.1764812022447586,0.04118356853723526,0.1813119798898697,-0.0056861708872020245,-0.1764812022447586,0.04118356853723526,0.1813119798898697,False,0.05974502116441727,0.09646426886320114,-0.21429172158241272,0.2424783855676651,1.4517302513122559,3.869080066680908,2.8914806842803955,2.8914806842803955,2.899446725845337,0.25266972184181213,0.25266972184181213,0.2506108283996582,16116,1.0,5.176048278808594
global,savgol9_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,3,right_lower_leg,5,0.00277785980142653,-0.1718294322490692,0.049166034907102585,0.17874665558338165,0.00277785980142653,-0.1718294322490692,0.049166034907102585,0.17874665558338165,False,0.07498428225517273,-0.050299230962991714,-0.25987184047698975,0.2751109302043915,1.466201663017273,4.01320743560791,3.050215721130371,3.050215721130371,3.0762572288513184,0.23995563387870789,0.23995563387870789,0.23346668481826782,16116,1.0,5.169210910797119
global,savgol9_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,4,head,15,-0.004447093699127436,0.1984858363866806,0.02992522530257702,0.2007782906293869,-0.004447093699127436,0.1984858363866806,0.02992522530257702,0.2007782906293869,False,0.020589355379343033,0.07054486125707626,-0.058107394725084305,0.09368547797203064,1.132436752319336,1.8251503705978394,1.2707632780075073,1.2707632780075073,1.266084909439087,0.3037487268447876,0.3037487268447876,0.3063119947910309,16116,1.0,2.682905435562134
global,savgol9_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,5,pelvis,0,0.002813873114064336,0.17182019352912903,-0.09958211332559586,0.19861191511154175,0.002813873114064336,0.17182019352912903,-0.09958211332559586,0.19861191511154175,False,-0.12994222342967987,0.026725171133875847,-0.1761636883020401,0.22052858769893646,1.4175630807876587,2.184650182723999,1.8658761978149414,1.8658761978149414,1.8612825870513916,0.14591534435749054,0.14591534435749054,0.148018017411232,16116,1.0,7.39180850982666
global,savgol15_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,0,left_forearm,18,0.24352911114692688,0.07085559517145157,-0.0045846207067370415,0.25366899371147156,0.24352911114692688,0.07085559517145157,-0.0045846207067370415,0.25366899371147156,False,0.017661361023783684,0.23796507716178894,-0.4605376720428467,0.5186851024627686,1.349813461303711,4.3023481369018555,1.9809010028839111,1.9809010028839111,1.9693673849105835,0.5395767688751221,0.5395767688751221,0.54225754737854,16116,1.0,8.978711128234863
global,savgol15_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,1,right_forearm,19,-0.23165710270404816,0.06507128477096558,0.005533216521143913,0.2406863123178482,-0.23165710270404816,0.06507128477096558,0.005533216521143913,0.2406863123178482,False,-0.3045605421066284,-0.192910298705101,-0.786869466304779,0.8655259013175964,1.3673168420791626,4.681357383728027,2.2790403366088867,2.2790403366088867,2.1780755519866943,0.5131667852401733,0.5131667852401733,0.5347341895103455,16116,1.0,9.812152862548828
global,savgol15_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,2,left_lower_leg,4,-0.006500347517430782,-0.17050090432167053,0.03482358530163765,0.17414216697216034,-0.006500347517430782,-0.17050090432167053,0.03482358530163765,0.17414216697216034,False,0.07107619196176529,0.10699129104614258,-0.2565164566040039,0.28687918186187744,1.6506808996200562,3.9240341186523438,3.1450774669647217,3.1450774669647217,3.162537097930908,0.19850914180278778,0.19850914180278778,0.19405972957611084,16116,1.0,5.323496341705322
global,savgol15_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,3,right_lower_leg,5,0.007952624931931496,-0.16255180537700653,0.04128015413880348,0.16789992153644562,0.007952624931931496,-0.16255180537700653,0.04128015413880348,0.16789992153644562,False,0.057273365557193756,-0.032514188438653946,-0.3104488253593445,0.3173576593399048,1.63380765914917,4.110082149505615,3.3898112773895264,3.3898112773895264,3.42901611328125,0.17524488270282745,0.17524488270282745,0.16570618748664856,16116,1.0,5.3254547119140625
global,savgol15_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,4,head,15,-0.003621030366048217,0.2056424766778946,0.031015845015645027,0.2079998105764389,-0.003621030366048217,0.2056424766778946,0.031015845015645027,0.2079998105764389,False,0.017515160143375397,0.07003511488437653,-0.05935529246926308,0.09345987439155579,1.095824956893921,1.6534647941589355,1.2122641801834106,1.2122641801834106,1.2057161331176758,0.26683399081230164,0.26683399081230164,0.27079418301582336,16116,1.0,2.7146224975585938
global,savgol15_p3_fd,GLOBAL,s5_freestyle1|s5_freestyle3|s5_rom3|s5_walking2,5,pelvis,0,-0.00019785173935815692,0.15872757136821747,-0.08211924135684967,0.17871220409870148,-0.00019785173935815692,0.15872757136821747,-0.08211924135684967,0.17871220409870148,False,-0.1259930431842804,0.024818098172545433,-0.19850750267505646,0.2364221066236496,1.4823945760726929,2.2114899158477783,2.053536891937256,2.053536891937256,2.0520107746124268,0.07142380625009537,0.07142380625009537,0.07211389392614365,16116,1.0,7.422043323516846
leave_one_sequence_out,raw_fd,s5_freestyle1,s5_freestyle3|s5_rom3|s5_walking2,0,left_forearm,18,0.19912829995155334,0.036960627883672714,-0.016952428966760635,0.20323766767978668,0.19912829995155334,0.036960627883672714,-0.016952428966760635,0.20323766767978668,False,-0.14191700518131256,0.3787769079208374,-0.43315422534942627,0.592650830745697,1.847629427909851,4.797314643859863,2.753469944000244,2.753469944000244,2.7498602867126465,0.42603933811187744,0.42603933811187744,0.4267917573451996,13046,1.0,8.65662670135498
leave_one_sequence_out,raw_fd,s5_freestyle1,s5_freestyle3|s5_rom3|s5_walking2,1,right_forearm,19,-0.19067586958408356,0.037379972636699677,0.014986994676291943,0.19488242268562317,-0.19067586958408356,0.037379972636699677,0.014986994676291943,0.19488242268562317,False,-0.37824147939682007,-0.05905993655323982,-0.5792285799980164,0.6943057179450989,1.6434605121612549,5.019973278045654,2.8580596446990967,2.8580596446990967,2.8606951236724854,0.4306623935699463,0.4306623935699463,0.43013736605644226,13046,1.0,8.61636734008789
leave_one_sequence_out,raw_fd,s5_freestyle1,s5_freestyle3|s5_rom3|s5_walking2,2,left_lower_leg,4,0.004031849559396505,-0.17623969912528992,0.022972293198108673,0.1777763068675995,0.004031849559396505,-0.17623969912528992,0.022972293198108673,0.1777763068675995,False,0.013939041644334793,0.11643706262111664,-0.315790057182312,0.33686086535453796,1.4707326889038086,4.409051895141602,3.3233423233032227,3.3233423233032227,3.3229968547821045,0.2462455928325653,0.2462455928325653,0.24632394313812256,13046,1.0,5.230105400085449
leave_one_sequence_out,raw_fd,s5_freestyle1,s5_freestyle3|s5_rom3|s5_walking2,3,right_lower_leg,5,0.0040285829454660416,-0.17001581192016602,0.035022009164094925,0.17363221943378448,0.0040285829454660416,-0.17001581192016602,0.035022009164094925,0.17363221943378448,False,0.088823601603508,-0.004144920967519283,-0.3328803777694702,0.34455209970474243,1.3756370544433594,4.569760322570801,3.412900686264038,3.412900686264038,3.418455123901367,0.2531554400920868,0.2531554400920868,0.25193995237350464,13046,1.0,5.176890850067139
leave_one_sequence_out,raw_fd,s5_freestyle1,s5_freestyle3|s5_rom3|s5_walking2,4,head,15,0.008965793997049332,0.13695871829986572,-0.010998648591339588,0.13769185543060303,0.008965793997049332,0.13695871829986572,-0.010998648591339588,0.13769185543060303,False,-0.03631804510951042,0.05590655654668808,-0.12975060939788818,0.14587585628032684,1.1199339628219604,2.45994234085083,1.9934046268463135,1.9934046268463135,1.9869191646575928,0.1896539181470871,0.1896539181470871,0.19229035079479218,13046,1.0,2.5518088340759277
leave_one_sequence_out,raw_fd,s5_freestyle1,s5_freestyle3|s5_rom3|s5_walking2,5,pelvis,0,0.0032540836837142706,0.06288408488035202,-0.04609347879886627,0.07803592830896378,0.0032540836837142706,0.06288408488035202,-0.04609347879886627,0.07803592830896378,False,-0.1043178141117096,0.0159341711550951,-0.34382113814353943,0.3596513271331787,1.2717475891113281,2.374236583709717,2.194260597229004,2.194260597229004,2.189767837524414,0.0758037269115448,0.0758037269115448,0.07769602537155151,13046,1.0,7.849978923797607
leave_one_sequence_out,raw_fd,s5_freestyle3,s5_freestyle1|s5_rom3|s5_walking2,0,left_forearm,18,0.17396315932273865,0.032292284071445465,-0.021995151415467262,0.17829681932926178,0.17396315932273865,0.032292284071445465,-0.021995151415467262,0.17829681932926178,False,-0.259739488363266,0.2854902744293213,-0.5614500045776367,0.6813188791275024,1.8310691118240356,3.9228579998016357,2.390867233276367,2.390867233276367,2.3649942874908447,0.39052924513816833,0.39052924513816833,0.39712467789649963,12557,1.0,7.711429595947266
leave_one_sequence_out,raw_fd,s5_freestyle3,s5_freestyle1|s5_rom3|s5_walking2,1,right_forearm,19,-0.18573597073554993,0.040472645312547684,0.01735098659992218,0.19088463485240936,-0.18573597073554993,0.040472645312547684,0.01735098659992218,0.19088463485240936,False,-0.527046799659729,-0.03438499942421913,-0.8170106410980225,0.9728654026985168,1.756135106086731,4.241700649261475,2.461723566055298,2.461723566055298,2.322038412094116,0.4196375906467438,0.4196375906467438,0.45256900787353516,12557,1.0,8.40267276763916
leave_one_sequence_out,raw_fd,s5_freestyle3,s5_freestyle1|s5_rom3|s5_walking2,2,left_lower_leg,4,0.005764364264905453,-0.18246681988239288,0.0186568945646286,0.1835087090730667,0.005764364264905453,-0.18246681988239288,0.0186568945646286,0.1835087090730667,False,0.0035758421290665865,0.1051144003868103,-0.26760581135749817,0.28753209114074707,1.4853142499923706,3.63077449798584,2.6127257347106934,2.6127257347106934,2.608121395111084,0.28039437532424927,0.28039437532424927,0.2816625237464905,12557,1.0,4.3830389976501465
