source,solution_type,bias_mode,comparison_space,method,sequence_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_loo,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_walking2,18670,2.5479279752110506,2.4566175377950064,0.9357622312196533,0.936387122676411,1.1588027450703995,2.5479279752110506,3.4077811276757366,8.12453200970747,1.0779593262535354,2.3280055551280916,-0.031854060125957734,0.9625901981144387,1.415340817407885,2.5156036584956487,-0.01576364161499867,0.6990640985504795,1.301039070514727,2.521316630187897,0.05759101037390794,0.9115472102229452
accfit_per_sequence,projected,no_bias,model_world_linear_acc,raw_fd,s5_freestyle1,15350,2.5813761909206225,2.088570740662665,0.8920052341638061,0.8919332001566158,1.3165712079023932,2.5813761909206225,2.534340185769209,6.640477691894366,1.4297488891523853,2.196513455799714,-0.16484014212733275,0.8460877450013454,1.0637589433993113,1.8960594193666198,0.04315959756459786,0.9218652315140191,1.3598347438854872,2.1602477943464007,0.29810343508611675,0.89559676089746
accfit_per_sequence,projected,no_bias,model_world_linear_acc,raw_fd,s5_freestyle3,17795,4.3205072023559525,4.963157789407382,0.7847024649509161,0.7847034319641089,2.46110957637708,4.3205072023559525,7.431825027680339,12.406459201432222,2.1755940599751695,4.488351662722884,-0.05058557479572986,0.7953814169264328,1.9855686572771054,4.636061180679166,0.03327178711568281,0.8187569784044397,2.287875538762009,5.679827621362988,0.03681166955741161,0.7496080081900351
accfit_per_sequence,projected,no_bias,model_world_linear_acc,raw_fd,s5_rom3,28765,1.2332737011460622,1.6771922038364546,0.4625804372345707,0.46222894298275397,0.6661641223065334,1.2332737011460622,2.630200951237537,2.81337227105955,0.6081242353724037,0.9684952564972293,-0.0031092645508649505,0.5505350033670574,0.488455508094279,2.037282807378217,0.004172010761995679,0.44254255449467167,0.7040993678050209,1.8304143702268203,0.15330712882532838,0.46790814643665823
accfit_per_sequence,projected,no_bias,model_world_linear_acc,raw_fd,s5_walking2,18670,3.5811627590101454,3.328838892680615,0.6799588809221249,0.6799666587239467,1.8454513616154329,3.5811627590101454,4.51871424342679,10.250583292167635,1.9417022785151914,3.6544480890859727,-0.04113479456502643,0.684228630662099,1.5103590007957188,2.8304236321073866,0.04131639612251,0.6817036807865524,1.9111078537688313,3.4463337544778256,0.01893528682086467,0.6908849128162449
accfit_per_sequence,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_freestyle1,15350,2.581163298920674,2.302126003682698,0.8659765080328868,0.8659050862122061,1.4430774487403146,2.581163298920674,3.0392348436409375,7.73979213318148,1.4037873649566832,2.408885705331239,-0.16429617731586244,0.8067030761758939,1.065088836541005,1.985022663650246,0.04270740789388601,0.913915773420222,1.3865166828150373,2.4811906605381853,0.29989856988094526,0.8579493333592508
accfit_per_sequence,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_freestyle3,17795,4.136067629676987,4.812053228398353,0.7836552477860966,0.7836544398669565,2.471901952457264,4.136067629676987,7.2360564799865426,13.360160419034793,2.0331869019523587,4.329342844500007,-0.048569007624222275,0.7991493201323988,2.021553175169352,5.344530614340936,0.028983020424072446,0.745554022410532,2.1158597727415307,4.707478291608589,0.06684079230947504,0.8080618859184465
accfit_per_sequence,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_rom3,28765,0.7303068012639732,0.7451049323191469,0.8200690010488345,0.8194056980311597,0.4170946395258357,0.7303068012639732,1.0640470180055697,2.0619049155779816,0.36198434868517293,0.6855226369332466,-0.0027705702558839746,0.7444915657340133,0.28078695889682165,0.7483186121163397,0.0006381635570161429,0.8463926857058041,0.4224470588568499,0.7972590855621055,0.1594133477090142,0.8350474651127866
accfit_per_sequence,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_walking2,18670,2.6234535695031993,2.595621550317377,0.7806086107059664,0.7806047207659473,1.4671711867331294,2.6234535695031993,3.6509238647329907,8.979350415626689,1.3325190207211128,2.436089808316644,-0.022000820268131095,0.8295780194373463,1.2731969862873056,2.888244443090625,0.0420899109209548,0.6575012038362837,1.3210398173945381,2.4362397624593233,0.03635058299507138,0.8188830235950635
accfit_per_sequence,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,s5_freestyle1,15350,2.372228521310353,2.087477437106013,0.8912574665836495,0.8911818060245424,1.2755603582202812,2.372228521310353,2.7285926764472856,6.6393656138644594,1.302422867605299,2.15682024976267,-0.16288734431363375,0.8487142053524153,0.9785346194431914,1.8571981315627013,0.04322767762485467,0.9250202047339315,1.2603147299932347,2.2297147040852043,0.2997996029748008,0.8874387230079074
accfit_per_sequence,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,s5_freestyle3,17795,3.781246160769782,4.529477544670236,0.8114690919533631,0.8114691825452168,2.1645194514209614,3.781246160769782,6.873912856203483,12.145082475227621,1.8575804387584818,4.0186237935615035,-0.049232903825253645,0.8299833249837435,1.8463649976727465,5.070509374131742,0.02978362193114974,0.7749379212202995,1.9319632285560582,4.437239905130128,0.054815401346743294,0.8320167577736782
