source,solution_type,bias_mode,comparison_space,method,sensor_id,sensor_name,mapped_joint_id,vertex_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,1,right_forearm,19,,16116,2.6963689204413375,3.087613509692342,0.8572929338235074,0.8572712022453819,1.4100354888954991,2.6963689204413375,4.618405157690476,7.290005774721309,1.3942676133671061,2.87711265731588,-0.34418865127040993,0.8535731500881899,1.1706395658141302,3.0100489028887654,0.051903936815013305,0.8713142024446768,1.4739686686067814,3.3558754319901207,0.42005510749152036,0.8505179419264043
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,2,left_lower_leg,4,,16116,3.317219246319289,3.6462054142161313,0.6375286549154563,0.6374896918946042,1.8039215608392385,3.317219246319289,5.374057893233564,11.067333330791055,1.7813839627069588,3.601052920469128,0.12072425094568585,0.6592208829545068,1.3679731360408502,3.4564945792426065,-0.060309222937517885,0.596378592307539,1.7695220837784023,3.869044437018568,0.10902123310082872,0.650386658684098
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,3,right_lower_leg,5,,16116,3.363075190227306,3.9559048824394463,0.6603027086768481,0.6602804981123557,1.8677175624802638,3.363075190227306,5.969696439652716,11.221442891293758,1.756957869104323,3.6063991196081306,-0.011943382845953898,0.6824141310494658,1.4532738994075631,4.01437462258284,0.060136393751864935,0.6428971958539109,1.7931023433720834,4.222112278987537,0.13665149852168393,0.664443537023068
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,4,head,15,,16116,1.9266015962104817,2.333678605718696,0.6171846563268429,0.617110891249448,1.0886979734701918,1.9266015962104817,3.553360915224725,5.414381541599946,1.0059706032042746,2.101146070045697,-0.06003973804726678,0.5582599886778155,0.8141841901409387,1.8910591090752984,-0.00558844605563858,0.7926627294342247,1.0378276774820174,2.8891604563752304,-0.02936662861984431,0.445418840036478
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,0,left_forearm,18,,16116,1.5568136100145635,1.7134149725914245,0.9378533984725986,0.9378246109806526,0.7962618810669648,1.5568136100145635,2.5265992932348484,4.5293559294317385,0.7529760105503026,1.5046797524818787,0.03448166716501734,0.9466542822658987,0.7965929447110399,2.0806577191898956,0.0857319107242659,0.9148715973074582,0.7717325112369345,1.4880103840188708,-0.004179673672293827,0.9543381217577348
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,1,right_forearm,19,,16116,1.9688360886606389,2.287182931411602,0.9192955074835057,0.919264807275962,0.9810056773033657,1.9688360886606389,3.4376302507991143,5.556219188977842,0.9799578435551195,1.8886915069449517,-0.34025164387938023,0.9353794860354511,0.912648181814019,2.485395583291674,0.05005011980861729,0.910798492358825,1.0476092775178933,2.439112640156242,0.4331374353660767,0.9192514517723
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,2,left_lower_leg,4,,16116,3.276323026830104,3.623453309843663,0.6038948969224744,0.6038397684498039,2.0107406794579967,3.276323026830104,5.352938360350679,11.68206559822167,1.7512938919836958,3.662845374374004,0.12585622143016775,0.6158949789142747,1.387153011215742,3.683040718116181,-0.062428941529037996,0.4835890010770137,1.7573698202265275,3.522359507201983,0.12403077136696987,0.6746711002982498
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,3,right_lower_leg,5,,16116,3.4907158531049753,4.161016035106755,0.5859421318560197,0.5859267779834737,2.133789815780404,3.4907158531049753,6.305320464982587,12.600430990799076,1.7687201597672937,3.7480348303895155,-0.003984064126519459,0.6260365462286916,1.565199420333175,4.563597188615517,0.057519821263803506,0.4831816532584169,1.8509623810189382,4.131341058723452,0.14907360258453253,0.6394558548574777
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,4,head,15,,16116,1.1149403840921623,0.984185833930118,0.8819020982606076,0.8818259672018959,0.5924302213253552,1.1149403840921623,1.2894856366189535,3.4316171143392262,0.5326996988825328,0.8632228105150033,-0.056500852114214,0.8676220551823964,0.5838230663850871,1.103556653652021,-0.008026374981535904,0.9052833481008917,0.5356670271177154,0.9710171773522335,-0.01565695691231493,0.8494290428457476
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,0,left_forearm,18,,16116,1.497878133288146,1.6245820121583345,0.9444284293147898,0.9444010952987859,0.7496021171620276,1.497878133288146,2.382049798073602,4.119320920274755,0.7622472963268832,1.461405534052458,0.03390794162115845,0.9501177486921512,0.7203029341557446,1.908660892865753,0.08616863801006526,0.928754530434461,0.7495183479163373,1.462568837276053,-0.007098191466758508,0.9563586135842523
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,1,right_forearm,19,,16116,1.9117551346571457,2.2312033527311237,0.923618631031151,0.9235896671756642,0.9161140332323622,1.9117551346571457,3.358570753881457,5.165241808359074,0.979054826066743,1.8369304361724461,-0.3414720066872301,0.9396418175740674,0.8298612367107514,2.392789942025123,0.05095517590408971,0.9176035362198389,1.0448274692568118,2.4155844157724102,0.42953485091808385,0.9213673482773171
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,2,left_lower_leg,4,,16116,3.013411128917448,3.386509583357067,0.6668095738473873,0.6667598958377738,1.7471613043816225,3.013411128917448,5.032364736644616,10.383608224847455,1.599103995262927,3.4007639402518786,0.12403172673940702,0.6815575216522372,1.294179778783722,3.4516424703065196,-0.06230345824777296,0.5719216175528997,1.60370031223947,3.3054969905245093,0.11778960721918628,0.7202398833493124
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,3,right_lower_leg,5,,16116,3.1382037456056224,3.830114932848065,0.666061361980125,0.6660405359030273,1.835288749771338,3.1382037456056224,5.844742804225354,11.409744321232253,1.5797324582141403,3.410757430545999,-0.007401649610581628,0.7045839777346233,1.4414542253184892,4.285249306989242,0.057401873391388844,0.5692871115986528,1.6473634078565658,3.743355890561395,0.14443590454216312,0.7173508937937293
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,4,head,15,,16116,1.185653675666767,1.0805895928594782,0.8696911374673104,0.8696041241448207,0.6355368100168807,1.185653675666767,1.4481874761116131,3.6278158851685856,0.5908886503560152,0.9953973951311806,-0.05771985178319014,0.8431650241224585,0.5683099063884002,1.0781821259382722,-0.008278568152991972,0.9141900918480933,0.5984564411393108,1.161778349626953,-0.0206838238907603,0.8089865807451725
accfit_loo,projected,no_bias,sensor_specific_force,raw_fd,0,left_forearm,18,,16116,2.4552873736500085,2.9039919651099857,0.9165923314960982,0.9256160450781998,1.1971564070774638,2.4552873736500085,4.389882904254384,6.785241421245884,1.0761376996465688,2.723614358811192,0.25693426648957884,0.8952124107503023,1.3265743001914367,2.913418814315293,-0.1809041500478159,0.8169763558169867,1.2609924921880613,3.0648692691762953,0.23098992205828145,0.78650237536355
