source,protocol,comparison_space,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
old_rjs,centered_ma15,sensor_specific_force,80140,1.7232202379434856,2.005765753906579,0.9514516172513546,0.9508315702820085,0.7170292729071137,1.7232202379434856,3.0165876069120356,6.475560009866362,0.8572254043629651,2.143010187947943,0.4131124575611562,0.9657319919975987,0.8369757189439873,1.716023894437374,-0.18459290428194156,0.8757212094174345,0.8818624989215597,2.1288631019172177,0.6546171681892589,0.9250693712332682
old_rjs,centered_ma21,model_world_linear_acc,80140,1.165058347022207,1.116023981582529,0.8628458406640618,0.8627183628424893,0.6803723605477013,1.165058347022207,1.5424550659373668,4.146103080035106,0.5839254380997821,1.1446559687497884,-0.047923093494519134,0.8518914151175238,0.4667521427556737,0.956619749461062,0.023547331294121985,0.8715347324131288,0.6768460195193633,1.2292965266966724,0.13951466670798357,0.8690191272543142
old_rjs,centered_ma21,sensor_specific_force,80140,1.5031365367970564,1.7870299578168023,0.960076335542832,0.9593638250672539,0.6122401137981811,1.5031365367970564,2.705736269881068,5.784692703756743,0.7507867671003079,1.9233703562542863,0.4132894753240609,0.9718044457512989,0.6897511406523722,1.4126984267393194,-0.1846202646679749,0.9054098204990443,0.8046222052253394,1.9711311062876253,0.6546453788537686,0.9334268605833379
old_rjs,centered_ma9,model_world_linear_acc,80140,1.9704464604204674,2.070531129924549,0.7872839174880265,0.787234025893829,1.0363299118787206,1.9704464604204674,2.996437589301058,6.961935632618081,0.9926252210777526,2.1638351638202025,-0.047666240740043685,0.7442956362477842,0.8348662141680613,1.7716422380735573,0.02359727688498893,0.8352683735595435,1.1027766860106332,2.2450832153951,0.13927890129954948,0.7835918466488667
old_rjs,centered_ma9,sensor_specific_force,80140,2.104973533783765,2.3825430707664315,0.9348469523485943,0.9343548325885593,0.8923578030962872,2.104973533783765,3.5494536022099656,7.572333024818949,1.0216042863852013,2.4465032072619177,0.41306422410592913,0.9567647095833142,1.1030212146443301,2.342471903219432,-0.18441300954584158,0.8023231506078873,1.0203994503768896,2.357325156115739,0.6545402000621927,0.9132843141915685
old_rjs,legacy_both_lowpass_5hz,model_world_linear_acc,80140,2.2212525885324195,2.4052659649589403,0.7664218701099288,0.7663824993421703,1.1476592817205133,2.2212525885324195,3.5244786883321635,7.861839617969599,1.1223819311155825,2.5263718578944183,-0.047627026292319234,0.7137328029233213,0.9484848577357603,2.0518756250582606,0.02363703357828405,0.8253015030093535,1.2347327046077734,2.6006085329207966,0.1390527448133871,0.758950621430352
old_rjs,legacy_both_lowpass_5hz,sensor_specific_force,80140,2.299987399009354,2.6067795930287687,0.9247517210941195,0.9243293554722966,0.984648645143763,2.299987399009354,3.885351657738574,8.191517526050333,1.1059693913476607,2.6247604838300953,0.4130132956421117,0.951464614349258,1.2323205478934443,2.7009009431221203,-0.1843282872099492,0.7626508832217124,1.0916034695731656,2.49031444557906,0.6544591405767385,0.9072259306952203
old_rjs,legacy_both_smooth_ma9,model_world_linear_acc,80140,1.9704464604204674,2.070531129924549,0.7872839174880265,0.787234025893829,1.0363299118787206,1.9704464604204674,2.996437589301058,6.961935632618081,0.9926252210777526,2.1638351638202025,-0.047666240740043685,0.7442956362477842,0.8348662141680613,1.7716422380735573,0.02359727688498893,0.8352683735595435,1.1027766860106332,2.2450832153951,0.13927890129954948,0.7835918466488667
old_rjs,legacy_both_smooth_ma9,sensor_specific_force,80140,2.104973533783765,2.3825430707664315,0.9348469523485943,0.9343548325885593,0.8923578030962872,2.104973533783765,3.5494536022099656,7.572333024818949,1.0216042863852013,2.4465032072619177,0.41306422410592913,0.9567647095833142,1.1030212146443301,2.342471903219432,-0.18441300954584158,0.8023231506078873,1.0203994503768896,2.357325156115739,0.6545402000621927,0.9132843141915685
old_rjs,lowpass_12hz,model_world_linear_acc,80140,3.020835283886324,3.3194250548214947,0.6617324820591338,0.6617053775709991,1.480286366654082,3.020835283886324,4.89186081888656,10.223130648731345,1.540606952915352,3.443747580397363,-0.047450699724210586,0.6041776567329323,1.3028859410437257,3.008570666912487,0.0236316162645094,0.7168614768531505,1.6587591120288767,3.4849466607727457,0.13913933454553348,0.6611266079992688
old_rjs,lowpass_12hz,sensor_specific_force,80140,3.0363064320153086,3.364511719230164,0.8832652433542026,0.8830561062174886,1.3116492391336594,3.0363064320153086,4.973998449679473,10.264887531503273,1.3819720488920078,3.045295676293016,0.4130341763401661,0.9368940386133724,1.7366399812550366,3.9542398441003987,-0.18415735516046575,0.6126897377790407,1.391075246293605,3.0083182720236317,0.654473169024951,0.874009310061412
old_rjs,lowpass_3hz,model_world_linear_acc,80140,1.7388522397039057,1.8019570447959676,0.8288022202047415,0.8287363260677839,0.9570487642619616,1.7388522397039057,2.591821842323689,6.369159443366451,0.8673296421082394,1.8637878285639886,-0.04605167619882588,0.7983518013303604,0.7333502712592674,1.5428174497147076,0.02313724975314019,0.8656696764208555,0.9828148477100214,1.971587386047595,0.1446997335443177,0.8258229690533129
old_rjs,lowpass_3hz,sensor_specific_force,80140,1.9158111303519354,2.2211069244236987,0.9428350670404664,0.9422956151117547,0.812841185674581,1.9158111303519354,3.336107855269123,7.123128048598346,0.9543728249662579,2.361771008053511,0.41371601688558457,0.9595444869570752,0.9609996230948331,2.007940020306923,-0.1844747402393774,0.8484601414361557,0.9498349247796488,2.2781928121948867,0.6560734041468522,0.9178923798901352
old_rjs,lowpass_5hz,model_world_linear_acc,80140,2.2212525885324195,2.4052659649589403,0.7664218701099288,0.7663824993421703,1.1476592817205133,2.2212525885324195,3.5244786883321635,7.861839617969599,1.1223819311155825,2.5263718578944183,-0.047627026292319234,0.7137328029233213,0.9484848577357603,2.0518756250582606,0.02363703357828405,0.8253015030093535,1.2347327046077734,2.6006085329207966,0.1390527448133871,0.758950621430352
old_rjs,lowpass_5hz,sensor_specific_force,80140,2.299987399009354,2.6067795930287687,0.9247517210941195,0.9243293554722966,0.984648645143763,2.299987399009354,3.885351657738574,8.191517526050333,1.1059693913476607,2.6247604838300953,0.4130132956421117,0.951464614349258,1.2323205478934443,2.7009009431221203,-0.1843282872099492,0.7626508832217124,1.0916034695731656,2.49031444557906,0.6544591405767385,0.9072259306952203
old_rjs,lowpass_8hz,model_world_linear_acc,80140,2.6238825541415167,2.8776350254218666,0.7124701737361143,0.7124378342301063,1.307388133867011,2.6238825541415167,4.23763971577055,8.941198541214021,1.3337479707848152,3.005249039808657,-0.04745737310504741,0.6551067101351836,1.1267270041125175,2.5320566022372404,0.02361071373597997,0.7722731275186236,1.4482687516298378,3.0658632700105963,0.13914921978858244,0.7073754766500071
old_rjs,lowpass_8hz,sensor_specific_force,80140,2.6588366373158285,2.9728202786314006,0.905580927489178,0.9052575445460853,1.14140097887018,2.6588366373158285,4.409486247080639,9.08366650558506,1.2396003621183525,2.8302485924883474,0.41302327108460757,0.9446013532551435,1.4807537937346194,3.3269924730761975,-0.18419396712932654,0.6859333984789816,1.2364289554870274,2.7264987100562315,0.6544912992756292,0.8930705193475658
old_rjs,raw,model_world_linear_acc,80140,4.154372521521932,4.719800180196704,0.5078839380889221,0.5078682645307966,2.118937264311311,4.154372521521932,7.040648420094419,13.981790103972395,2.156548687051172,4.78514669767244,-0.04744986579623882,0.4549353272320336,1.7463649639508836,4.269461744345594,0.023576462631038755,0.5783003730515649,2.277439871461077,5.0698726530632445,0.13915449124483179,0.49390090420640964
old_rjs,raw,sensor_specific_force,80140,4.154372464344375,4.719800216163071,0.795632781413498,0.795816640334971,1.855176799157179,4.154372464344375,7.04064852616406,13.981790774108466,1.8181336759282174,4.1632480965851135,0.4130614600469479,0.8889741889321393,2.4081587635386743,5.549498689637255,-0.18417606785151608,0.44634268183218206,1.9347748111730128,4.324346403963693,0.6544198714480668,0.7710122644241624
old_rjs,savgol15_p3,model_world_linear_acc,80140,2.303085136953316,2.479777717441189,0.7572971077029598,0.7572588721656504,1.184248056078658,2.303085136953316,3.625422931976107,8.053447818074515,1.1632157226673512,2.606472649307229,-0.04756797946748394,0.702505032093379,0.9846911570945253,2.1180278181903107,0.023577364004889734,0.8183223081151031,1.2789957514387122,2.6773402984190953,0.13921775468021635,0.7495639802540627
old_rjs,savgol15_p3,sensor_specific_force,80140,2.3771012231234097,2.66429593350092,0.9217700583888364,0.9213640669271428,1.0165114773972335,2.3771012231234097,3.9553518476658693,8.359377799104607,1.135994731081505,2.66056816345457,0.4130387707606721,0.9502558220751208,1.286285288036742,2.797622005152349,-0.18432931971102262,0.7500396903572258,1.1225951532821998,2.5278660224995995,0.6544951596658795,0.904892609999795
