method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
bspline_q_knot10,lowpass_5hz,4,head,other,276,1.1677507644723055,0.8079742265005008,0.9893719422550518,0.9900114735245054,0.49243017205824624,1.1677507644723055,0.771249119378164,2.4991999838938797,0.7240415962709896,1.0506544180204846,-0.04536281072575113,0.8610803680588077,0.6555352077508966,0.8137341169262093,-0.26243495665139693,0.8577617191528725,0.3042677692745043,0.43866745139297336,0.03724311054616734,0.9099171261872518
bspline_q_knot10,lowpass_5hz,5,pelvis,other,276,0.7522930333349028,0.5149927359534637,0.9932722131721455,0.9959200361785239,0.2929145233639649,0.7522930333349028,0.4792783598810536,1.801012367782907,0.41875996849114966,0.5839480888020203,0.20726047196438996,0.813705369904842,0.29114524523417157,0.4167126310039612,-0.009329902952995853,0.36655706954623185,0.42343324205527705,0.5301016572325785,-0.2978487156358534,0.7483662833617325
bspline_q_knot15,centered_ma21,0,left_forearm,other,276,1.3529048888237718,0.9352821464250936,0.9866312405848225,0.9869574351639966,0.6622417636165366,1.3529048888237718,0.8910142771366393,3.509680400017591,0.4634279191925906,0.5872691242283699,0.2892405427452447,0.9900212739824445,0.5833577273980431,0.7268458673669982,-0.24927397110108016,0.8605442107213255,0.9414942191130873,1.3232793133288792,0.3699265463628631,0.8834229572082148
bspline_q_knot15,centered_ma21,1,right_forearm,other,276,2.467262515201923,1.5185178008938067,0.9832371803660339,0.9662077140209183,0.5638380770153838,2.467262515201923,0.9112105223128015,4.345758993523193,1.2022505255173082,1.3296946775487988,1.1919573458532493,0.9897271319697956,1.012350389274998,1.1450927160459494,0.9144028669250184,0.6252893695952928,1.607620066753926,1.9591742319280832,1.1346720537454213,0.825408296694348
bspline_q_knot15,centered_ma21,2,left_lower_leg,lower_leg,276,0.6640366007863336,0.47028363558979247,0.9962270468593462,0.9966380377232166,0.28100167274477905,0.6640366007863336,0.4717578685372292,1.575197716732171,0.33446884673574695,0.48944656716838697,-0.13926526947297913,0.854519059250511,0.2689140976146808,0.3924581949479644,-0.0279134463103812,0.850030429560603,0.3828753879752712,0.5195370216028166,-0.1140703894737838,0.9498814570484163
bspline_q_knot15,centered_ma21,3,right_lower_leg,lower_leg,276,0.6466350655645926,0.48969811986894646,0.9937184640020128,0.9963056514852671,0.26729362709231863,0.6466350655645926,0.5488859970811955,1.8387999677928846,0.28720589133276453,0.4872310675640219,-0.02243553209995878,0.7848764353179041,0.39303585129749513,0.5450728743191561,0.05589106704607822,0.5864902730200882,0.3051709886910259,0.43001650467327424,-0.006447428810423699,0.9443046741999082
bspline_q_knot15,centered_ma21,4,head,other,276,0.5660822904910995,0.38651649177593356,0.9976552261526229,0.9976927852589729,0.1515483509747678,0.5660822904910995,0.3574015048047174,1.1913115492102357,0.29546569870865863,0.38742681653782757,-0.021520012098809948,0.9770607930693029,0.4044652239172195,0.5135834838190259,-0.25810667431559164,0.9385166441371526,0.13312908013661703,0.18524972933854136,0.03285189815189527,0.9813259537577705
bspline_q_knot15,centered_ma21,5,pelvis,other,276,0.46268118001868935,0.2920753280567925,0.9978415053688136,0.9986826364539153,0.1472911005222133,0.46268118001868935,0.2045730124795595,0.8072804450915709,0.24100369818736816,0.3073963696331901,0.21540257735972956,0.9694403534854102,0.13656079941901608,0.19434134385913657,-0.007850218510282213,0.6477424612318173,0.30671816219388426,0.35165736986704665,-0.29977341209566966,0.957853866346553
bspline_q_knot15,lowpass_5hz,0,left_forearm,other,276,1.7782500444629636,1.3349233050075466,0.9730168721079998,0.9740563987856473,1.0311195188839444,1.7782500444629636,1.4777981831509612,5.5724364553150245,0.6921680089140284,1.0224621812160626,0.27501736635315244,0.9635165070619653,0.6332988564559408,0.8465201878146675,-0.2569265357164693,0.8313170346515336,1.2380928362625232,1.8931548669778513,0.3730833521787671,0.785720756242892
bspline_q_knot15,lowpass_5hz,1,right_forearm,other,276,2.735751714547194,1.755387708743355,0.9726078734790228,0.9557919398299436,0.9202955226558903,2.735751714547194,1.3265822931027784,5.238053372538227,1.2520099688537312,1.581556293270932,1.179534670262449,0.9660674050752076,0.9924067177175395,1.1956857138235801,0.9080278014332273,0.623981112302734,1.8269813059275781,2.3050321882774307,1.1520545956260269,0.7575725071418715
bspline_q_knot15,lowpass_5hz,2,left_lower_leg,lower_leg,276,0.9280039989623429,0.7229105900814466,0.9910342427973259,0.9922088412586485,0.35865701974140896,0.9280039989623429,0.8405996322064484,2.6352227671340143,0.4084054508071015,0.6437679532634554,-0.13293082990508148,0.8304277575574832,0.4740146310612782,0.7161636642664854,-0.027319999562282843,0.6863805360404618,0.5166193147500356,0.8002946907802768,-0.11322595589402792,0.893470585405317
bspline_q_knot15,lowpass_5hz,3,right_lower_leg,lower_leg,276,1.041877841038643,0.8441136291076144,0.9814920625975373,0.9891179676651344,0.4424576959012083,1.041877841038643,1.025706595907591,3.1620639987056323,0.4877537437107252,0.8816018853346086,-0.01793364165485769,0.6762294298384718,0.5214813644272289,0.7566895556036509,0.07877634017748515,0.33634566796270715,0.5533712856350061,0.8875711175734003,0.0048890916995056296,0.8185413043365882
bspline_q_knot15,lowpass_5hz,4,head,other,276,1.0279694657421259,0.7348893375910491,0.9912211932119881,0.9917433353155908,0.4375446343472384,1.0279694657421259,0.7506435858760675,2.5909169018423857,0.6409588188364885,0.9234753703346014,-0.02704188443612361,0.8945786869667505,0.5708165956016603,0.7912585034624111,-0.26297880873333773,0.8658122125471032,0.24412762427675552,0.37588593562253597,0.03661145852959674,0.9351236030358121
bspline_q_knot15,lowpass_5hz,5,pelvis,other,276,0.6281190253019789,0.41547948778251736,0.9956297522244606,0.9973478328825448,0.2770769456661379,0.6281190253019789,0.3511924036162527,1.2879620566733117,0.35038411594333424,0.44320794158048593,0.22721816176899534,0.9131657953258234,0.26341308027073956,0.3977728406506126,-0.008266998373943827,0.4541111385572392,0.3301307986206982,0.4039964134306143,-0.3083339654908016,0.9189478871248238
bspline_q_knot21,centered_ma21,0,left_forearm,other,276,1.0120066649561,0.7349206359570918,0.9924305904690381,0.9924835380884556,0.5029939974720208,1.0120066649561,0.7721188597302618,3.021126309165814,0.5210977167538975,0.7063492276646044,0.15983793625365134,0.9863241623607106,0.38761569492086984,0.5899391236468463,-0.19041226758365182,0.9226029024225956,0.6369808031165082,0.8794132262111686,0.352275272210439,0.9594660430224324
bspline_q_knot21,centered_ma21,1,right_forearm,other,276,2.283951354887535,1.3582175229167968,0.9873251940953317,0.9736128080993738,0.44783789768473486,2.283951354887535,0.5637647800121178,3.2529769031031206,1.1546812812811222,1.2760179072007072,1.0597963328270807,0.9886859506063146,0.9624986719825993,1.0681757509202472,0.8205279779175053,0.7251113617230911,1.4643097505229863,1.6628419601164182,1.078539560933638,0.8908578942643394
bspline_q_knot21,centered_ma21,2,left_lower_leg,lower_leg,276,0.5750019235011864,0.40344541845195403,0.9972739349814147,0.9975301713329847,0.26808940112891483,0.5750019235011864,0.3970861430213257,1.367630746226017,0.30526604686958203,0.44849438352264204,-0.1384692589441935,0.8921069165508853,0.20953862431317405,0.29983389070566624,-0.04536656307670679,0.9420965808147762,0.3331104029995808,0.4441362887026512,-0.10455542468074439,0.9625288979237312
bspline_q_knot21,centered_ma21,3,right_lower_leg,lower_leg,276,0.4970617986728389,0.38226383461296043,0.9961911087553427,0.9977547241914152,0.22620206861592804,0.4970617986728389,0.4373859692069882,1.4746631712718585,0.21809101104736328,0.3936070777000029,-0.016734997431437176,0.8908702252139297,0.27348467336454685,0.37813516768156363,0.039263057171542576,0.7471834150733273,0.2603834868557211,0.374785513468589,-0.0013105747276458187,0.961095335855945
bspline_q_knot21,centered_ma21,4,head,other,276,0.6001923246312031,0.4298288638760775,0.9970957551998308,0.9971615678332536,0.17607450684406883,0.6001923246312031,0.4404857887796053,1.543003880982035,0.2874324390853661,0.3912744183053736,-0.014934002489283464,0.9779962798254169,0.46095228930810256,0.5985494068331156,-0.24617449392257684,0.9375277185089169,0.1426968660907469,0.20712675786222212,0.01305854320526123,0.9780718815937476
bspline_q_knot21,centered_ma21,5,pelvis,other,276,0.4884102723590986,0.3171193817890176,0.9974495615525224,0.9984460752765191,0.1327932706657716,0.4884102723590986,0.25129566803440384,0.9486105488154201,0.2692070775366923,0.3593682748415627,0.22053796380635543,0.9480188952531975,0.12374189625615659,0.18866275085346002,-0.011344778364983158,0.7539661610006387,0.31845293520735507,0.37007420390585255,-0.29681320890718466,0.9519898904112883
bspline_q_knot21,lowpass_5hz,0,left_forearm,other,276,0.9482885310618687,0.6124990478705336,0.9946160577212682,0.9946753640528375,0.5015188764078574,0.9482885310618687,0.4756197144604644,1.856817413824015,0.47534440328245575,0.6344171201492047,0.1456147598615591,0.9868374867278478,0.3234747627183147,0.4227936598850441,-0.19806483219904097,0.965127605872803,0.5826615341331648,0.7377165375328993,0.3554320780263431,0.9765950000327406
bspline_q_knot21,lowpass_5hz,1,right_forearm,other,276,2.1775390186665957,1.3203883020096607,0.9890449380390044,0.9753595577543235,0.37033959485305645,2.1775390186665957,0.6989990174788412,3.6844110363419285,1.110192516170766,1.2528751221178958,1.0473736572362806,0.9867151118448653,0.9088815351732183,1.0298546908826356,0.8141529124257141,0.7810685064425285,1.3974330803865325,1.6124450527993086,1.0959221028142434,0.9278158966121369
bspline_q_knot21,lowpass_5hz,2,left_lower_leg,lower_leg,276,0.8153743935108728,0.6662687973745568,0.9924221842789065,0.9933983190082678,0.31502879841460935,0.8153743935108728,0.8166436979929442,2.7020687026091434,0.42571594576904737,0.647914461223935,-0.1321348193762959,0.8272052634408521,0.3476982877519744,0.5362853568871057,-0.044773116328608434,0.8380710629744442,0.5030987390141556,0.7901564389348367,-0.10371099110098853,0.8956764905307794
bspline_q_knot21,lowpass_5hz,3,right_lower_leg,lower_leg,276,0.8085422879749331,0.6556517216222362,0.9888417602445674,0.993441089336858,0.30592783623692554,0.8085422879749331,0.7974314445486003,2.4145415061812097,0.36950135749319324,0.6492210362538607,-0.012233106986336086,0.8468768775364918,0.40002066142809833,0.5782608105723832,0.06214833030294951,0.5488747775016767,0.4753053422841797,0.730591555686377,0.01002594578228351,0.8809845398307024
bspline_q_knot21,lowpass_5hz,4,head,other,276,0.8086827587032203,0.5701084173897679,0.9947746068472038,0.9950384458874801,0.35545924763150505,0.8086827587032203,0.5666595260931794,1.8713630396886507,0.5613517497760662,0.7682588287810678,-0.02045587482659713,0.9285857534901225,0.3858770246657988,0.5341424360069281,-0.2510466283403229,0.9494972371581362,0.20693804388460907,0.31550127225183094,0.0168181035829627,0.9537122425706728
bspline_q_knot21,lowpass_5hz,5,pelvis,other,276,0.5498712265132237,0.35994915584783255,0.9967246472744452,0.9980119250622569,0.22832943308433365,0.5498712265132237,0.29382276739481006,1.138478032846168,0.2896015704339505,0.3754013132936697,0.23235354821562118,0.948533369011457,0.2300289575604425,0.34873626423251874,-0.011761558228644772,0.6218468766419933,0.3146150908095465,0.35517186878078716,-0.3053737623023166,0.9626967487864458
