comparison_space,method,sequence_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
model_world_linear_acc,savgol9_p3_fd,s5_rom3,28765,1.05090241297073,1.0017769789098003,0.6880536654734792,0.6875110264628737,0.5059278994045109,1.05090241297073,1.3806793490283096,3.43208716282348,0.5021597199961277,0.9004491417216371,-0.0032451713046678385,0.5950722091296702,0.3793553835120037,0.908590197890099,0.0006145476140360324,0.7799585940116472,0.650910855346923,1.1723167412827207,0.15876361713716775,0.6501903260131219
model_world_linear_acc,savgol9_p3_fd,s5_walking2,18670,3.2288667994538263,2.7867169902289097,0.7426590028094089,0.7426622008241714,1.7321932352888834,3.2288667994538263,3.587728242534017,9.08237447050053,1.6888106548657864,2.750732405193108,-0.02852228415354759,0.779208141852695,1.4723423260111954,2.842654826970549,0.04074359958822803,0.6720666649703627,1.6860433829742287,2.76589217443721,0.027945815648556346,0.762370485025186
sensor_specific_force,raw_fd,s5_freestyle1,15350,3.6786429899187443,3.0232853211053072,0.9117886328214114,0.9108041280429378,1.5961962131181633,3.6786429899187443,3.726707414213537,10.982499018800228,1.655784422847051,2.8755723982775874,0.5253693923145027,0.9435035455357222,2.002848450368814,3.2501335538116214,-0.08842211813141204,0.7861271810921004,1.8285645035832323,2.9306104591167323,0.625370211755864,0.8983819276525619
sensor_specific_force,raw_fd,s5_freestyle3,17795,8.750150445793148,8.628815206851753,0.6084841503386376,0.6081696881007395,4.203826836951411,8.750150445793148,12.116279247276129,27.719624451407174,3.990107211441242,7.641800071604741,1.1918030378143598,0.7699291273554066,5.273376038012902,10.466316191714883,-0.4903535889296148,0.2595028646479691,3.689691061366421,7.4450300645905285,1.5657504862930454,0.6303626962361099
sensor_specific_force,raw_fd,s5_rom3,28765,1.5991783845279415,1.976807757487299,0.9449943798497982,0.9451152829579028,0.5887033165549654,1.5991783845279415,3.0275295580133483,4.22136079968344,0.6432405120796207,2.052922355038857,-0.05519696639494954,0.9624878529220562,0.9128402441774487,1.7897825877022362,-0.07483007048820808,0.8314309206323419,0.8077769913297939,2.074968631841333,0.34081815986652314,0.9017428906851944
sensor_specific_force,raw_fd,s5_walking2,18670,4.25008863757655,4.09509530738844,0.8374200904619938,0.8383612791019467,1.907807578134611,4.25008863757655,5.678570533376085,11.643255333373643,1.7683721735166864,3.3063158407965405,0.2737123064470069,0.9262323678029634,2.3839385449352837,4.536813457627084,-0.13457576297369028,0.4284871997245403,2.1499333138292025,4.335321895935307,0.2667987547426036,0.774363372305996
sensor_specific_force,savgol15_p3_fd,s5_freestyle1,15350,3.436528383429125,2.9257866938690866,0.9164713317373702,0.9154652598721124,1.5233254872893163,3.436528383429125,3.724373236391622,10.815946450439332,1.5977053471272238,2.8314418187216996,0.5290105037750565,0.9448344161204649,1.859673086379006,3.137845263517447,-0.09448482540606067,0.7979308304460361,1.6774822089515558,2.79598777956544,0.6459324405412853,0.9054401828131725
sensor_specific_force,savgol15_p3_fd,s5_freestyle3,17795,7.093444820965294,6.663540468129947,0.7229274796806553,0.7227572415667688,3.558951771165348,7.093444820965294,9.104468973154724,22.19909284453099,3.5129562944113086,7.239254955340984,1.2040127888117715,0.7875415445660998,3.9313866486475764,6.67048802217354,-0.4607168422733364,0.4972700971808624,3.1165083430263447,6.025453671618987,1.5001888296533474,0.711997109998795
sensor_specific_force,savgol15_p3_fd,s5_rom3,28765,0.9808554122705365,0.9479885057742019,0.9866096087969174,0.9865970593352581,0.3606995013359008,0.9808554122705365,1.3168026736985343,3.123872366930511,0.4145789105832759,0.8964056652934008,-0.05458225139989057,0.9926127138948364,0.5099678459006953,0.9837721414910691,-0.07630088845186733,0.9423303018690983,0.5184172423213342,0.9616110846366029,0.34160688085054736,0.9792151598322099
sensor_specific_force,savgol15_p3_fd,s5_walking2,18670,3.191588106577121,2.8317754302282263,0.9138402694792744,0.9144231447720192,1.528464058919852,3.191588106577121,3.7243283447741597,9.585443788701074,1.4509791117330368,2.805181478565388,0.2727948305310046,0.945722881030171,1.753203653823025,2.855153248056158,-0.10541939852671747,0.5792770007863597,1.5372775702645518,2.8347686085747537,0.29499474895196015,0.8879513738255127
sensor_specific_force,savgol9_p3_fd,s5_freestyle1,15350,3.3964495700520225,2.8810349998300246,0.9192750480166934,0.9182680932071199,1.4896728552937784,3.3964495700520225,3.655847142432271,10.69159278167074,1.5666735624004255,2.7978419683118996,0.5274818871464743,0.9463424792537621,1.8411854072553755,3.073737053535876,-0.09188478844401185,0.8064695079846264,1.6635783152784853,2.7613961788939227,0.6378734109817806,0.9084852173612834
sensor_specific_force,savgol9_p3_fd,s5_freestyle3,17795,7.496019760539679,7.099450072806016,0.6936892633050652,0.6933874495879415,3.618686704133767,7.496019760539679,9.747628519716717,23.946072141004304,3.610132007123118,7.308536065728686,1.1969358651028663,0.7832997840549166,4.321729915693071,7.662605691571044,-0.48683692944565016,0.4170532109836863,3.202881041615287,6.251107789843505,1.5501825648415497,0.7004501184106345
sensor_specific_force,savgol9_p3_fd,s5_rom3,28765,1.0509022788714513,1.0017769223683985,0.9850761177539692,0.9850669251331887,0.3758584995740569,1.0509022788714513,1.380679328023887,3.4320854075254696,0.4435914895237053,0.9625481949780741,-0.05406847250589443,0.9914752874332404,0.5619144816839048,1.0481683210786532,-0.07556650596033898,0.934523680670827,0.5466798641757543,0.9927311567596285,0.34129654772838947,0.9775955799853959
sensor_specific_force,savgol9_p3_fd,s5_walking2,18670,3.2288664375859755,2.7867167401592994,0.9168558602947773,0.9174019114478168,1.4811638848220183,3.2288664375859755,3.5877279854920823,9.082376585808756,1.4004696713076346,2.610979115845353,0.274348673810055,0.9532301789025658,1.793722192809373,2.8490647683530748,-0.11865243968274296,0.6030547072833197,1.6026026552583106,2.8918832224003936,0.28370130341206046,0.883305033052116
