autocorr_lag1,autocorr_lag2,autocorr_lag4,autocorr_lag8,count,covariance_xyz,crosscorr_best_corr,crosscorr_best_lag,dataset,energy,group,high_frequency_energy_ratio,kurtosis,l2,mae,mae_x,mae_y,mae_z,max_abs,mean,mean_x,mean_y,mean_z,p50,p75,p90,p95,p95_abs_x,p95_abs_y,p95_abs_z,p99,quantity,rms,rms_x,rms_y,rms_z,sensor,sensor_index,sequence,sequence_stat_sample_frames,skewness,split,std,std_x,std_y,std_z
0.7996759021970782,0.4293883042204521,0.10758611863753859,-0.06682512679639364,1370,"[[6.809111619283849e-11, -1.7060963931976176e-10, 5.555284057599866e-11], [-1.7060963931976176e-10, 1.2903386497977987e-09, -2.650148295127974e-10], [5.555284057599866e-11, -2.650148295127974e-10, 1.6059799364503063e-10]]",,,AMASS,2.2430500932666994e-05,AMASS/train,,285.2169382955407,2.2430500932666994e-05,1.0205896663617733e-05,4.640473588199837e-06,1.854391685299521e-05,7.433299549658151e-06,0.0005900859832763672,1.7198255011435699e-07,-1.8942604065757164e-07,1.628865083394042e-06,-9.234913923933993e-07,1.829746003900278e-05,2.762442391218373e-05,3.734667883792884e-05,4.504129020009474e-05,1.2430548667907712e-05,4.285052418708801e-05,1.8271803855895993e-05,5.964605388623829e-05,e_base,2.2520071790040073e-05,8.250896731449943e-06,3.5945096998459316e-05,1.2701716623511001e-05,left_forearm,0,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,11.69134367043581,train,2.251941507746182e-05,8.248722000902452e-06,3.5908171726902896e-05,1.2668100442929515e-05
0.7996759021970782,0.4293883042204521,0.10758611863753859,-0.06682512679639364,1370,"[[6.809111619283849e-11, -1.7060963931976176e-10, 5.555284057599866e-11], [-1.7060963931976176e-10, 1.2903386497977987e-09, -2.650148295127974e-10], [5.555284057599866e-11, -2.650148295127974e-10, 1.6059799364503063e-10]]",,,AMASS,2.2430500932666994e-05,AMASS/train,,285.2169382955407,2.2430500932666994e-05,1.0205896663617733e-05,4.640473588199837e-06,1.854391685299521e-05,7.433299549658151e-06,0.0005900859832763672,-1.7198255011435699e-07,1.8942604065757164e-07,-1.628865083394042e-06,9.234913923933993e-07,1.829746003900278e-05,2.762442391218373e-05,3.734667883792884e-05,4.504129020009474e-05,1.2430548667907712e-05,4.285052418708801e-05,1.8271803855895993e-05,5.964605388623829e-05,c_true,2.2520071790040073e-05,8.250896731449943e-06,3.5945096998459316e-05,1.2701716623511001e-05,left_forearm,0,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,-11.69134367043581,train,2.251941507746182e-05,8.248722000902452e-06,3.5908171726902896e-05,1.2668100442929515e-05
0.8765257459198739,0.6207004447445222,0.2629311520031341,-0.11760824970632387,1370,"[[4.2805706439187806e-11, 1.1667007659018694e-10, 2.328900177570732e-11], [1.1667007659018694e-10, 2.2615973372192776e-09, 3.7963095807211274e-10], [2.328900177570732e-11, 3.7963095807211274e-10, 1.1984476961562488e-10]]",,,AMASS,2.2056204414871437e-05,AMASS/train,,580.4688406857277,2.2056204414871437e-05,9.813202638111791e-06,4.7197314336161765e-06,1.9181620038155278e-05,5.538256442563924e-06,0.0009119510650634766,1.1939571618147528e-06,4.3448751595170394e-07,2.554104553814298e-06,5.932794156782567e-07,1.694944433457656e-05,2.5107015005863985e-05,3.587901860964649e-05,4.3293453172035854e-05,1.2052059173583974e-05,4.205405712127685e-05,1.2874603271484375e-05,6.367935049560157e-05,e_base,2.8457819659168045e-05,6.554635062267707e-06,4.7607457255297916e-05,1.0959437583501556e-05,right_forearm,1,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,20.52803092289223,train,2.8432762195212098e-05,6.540218757655687e-06,4.7538894983404944e-05,1.0943367474484209e-05
0.8765257459198739,0.6207004447445222,0.2629311520031341,-0.11760824970632387,1370,"[[4.2805706439187806e-11, 1.1667007659018694e-10, 2.328900177570732e-11], [1.1667007659018694e-10, 2.2615973372192776e-09, 3.7963095807211274e-10], [2.328900177570732e-11, 3.7963095807211274e-10, 1.1984476961562488e-10]]",,,AMASS,2.2056204414871437e-05,AMASS/train,,580.4688406857277,2.2056204414871437e-05,9.813202638111791e-06,4.7197314336161765e-06,1.9181620038155278e-05,5.538256442563924e-06,0.0009119510650634766,-1.1939571618147528e-06,-4.3448751595170394e-07,-2.554104553814298e-06,-5.932794156782567e-07,1.694944433457656e-05,2.5107015005863985e-05,3.587901860964649e-05,4.3293453172035854e-05,1.2052059173583974e-05,4.205405712127685e-05,1.2874603271484375e-05,6.367935049560157e-05,c_true,2.8457819659168045e-05,6.554635062267707e-06,4.7607457255297916e-05,1.0959437583501556e-05,right_forearm,1,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,-20.52803092289223,train,2.8432762195212098e-05,6.540218757655687e-06,4.7538894983404944e-05,1.0943367474484209e-05
0.675342559519302,0.12422688821524593,-0.14080328271648399,-0.04407631086833211,1370,"[[5.317218713239165e-11, -5.702743723499397e-11, 1.0673988240229439e-13], [-5.702743723499397e-11, 2.5107179387291686e-10, 3.930183934709402e-12], [1.0673988240229439e-13, 3.930183934709402e-12, 3.1157835795221904e-11]]",,,AMASS,1.3176886766493129e-05,AMASS/train,,109.95276890977948,1.3176886766493129e-05,6.133665315058522e-06,3.596019963427943e-06,1.0424690722805672e-05,4.3802852589419505e-06,0.00021457672119140625,-1.0541895464790075e-07,3.473901607939144e-07,-6.148173827694961e-07,-4.8829641968120624e-08,1.1167529825628654e-05,1.640303639463402e-05,2.2523084433515722e-05,2.6106522860272945e-05,8.747726678848266e-06,2.459511160850525e-05,1.1192262172698973e-05,3.4304489393933584e-05,e_base,1.0577618866078466e-05,7.297537614893325e-06,1.5851388904570905e-05,5.5800965209681386e-06,left_lower_leg,2,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,-4.229417492202253,train,1.0577093538397967e-05,7.289264387917793e-06,1.5839461158442168e-05,5.579882870579452e-06
0.675342559519302,0.12422688821524593,-0.14080328271648399,-0.04407631086833211,1370,"[[5.317218713239165e-11, -5.702743723499397e-11, 1.0673988240229439e-13], [-5.702743723499397e-11, 2.5107179387291686e-10, 3.930183934709402e-12], [1.0673988240229439e-13, 3.930183934709402e-12, 3.1157835795221904e-11]]",,,AMASS,1.3176886766493129e-05,AMASS/train,,109.95276890977948,1.3176886766493129e-05,6.133665315058522e-06,3.596019963427943e-06,1.0424690722805672e-05,4.3802852589419505e-06,0.00021457672119140625,1.0541895464790075e-07,-3.473901607939144e-07,6.148173827694961e-07,4.8829641968120624e-08,1.1167529825628654e-05,1.640303639463402e-05,2.2523084433515722e-05,2.6106522860272945e-05,8.747726678848266e-06,2.459511160850525e-05,1.1192262172698973e-05,3.4304489393933584e-05,c_true,1.0577618866078466e-05,7.297537614893325e-06,1.5851388904570905e-05,5.5800965209681386e-06,left_lower_leg,2,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,4.229417492202253,train,1.0577093538397967e-05,7.289264387917793e-06,1.5839461158442168e-05,5.579882870579452e-06
0.5280885064022081,-0.15255450729057057,-0.2630975599787749,0.023244566245443368,1370,"[[1.3226462252289641e-11, 2.1104911638345612e-13, 5.4977437291687924e-14], [2.1104911638345612e-13, 1.7435476431577512e-10, 3.522569820068244e-12], [5.4977437291687924e-14, 3.522569820068244e-12, 1.4224644075067108e-11]]",,,AMASS,1.1974251863104295e-05,AMASS/train,,4.973144555101124,1.1974251863104295e-05,5.307716270809576e-06,2.774779733064768e-06,1.0255367521036852e-05,2.8930015583271093e-06,5.364418029785156e-05,-7.346930420490712e-08,5.643183334023576e-08,-2.2366607050159878e-07,-5.317367545335832e-08,1.0225058749109614e-05,1.5760406538159993e-05,2.2859806927612056e-05,2.6835790245798686e-05,7.569789886474609e-06,2.660602331161499e-05,7.473677396774291e-06,3.531208385580188e-05,e_base,8.19989035679923e-06,3.6359307545791916e-06,1.3201421308917591e-05,3.7705554714058667e-06,right_lower_leg,3,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,-0.10062137665013303,train,8.199561215386384e-06,3.635492800196511e-06,1.319952643334032e-05,3.7701805159948902e-06
0.5280885064022081,-0.15255450729057057,-0.2630975599787749,0.023244566245443368,1370,"[[1.3226462252289641e-11, 2.1104911638345612e-13, 5.4977437291687924e-14], [2.1104911638345612e-13, 1.7435476431577512e-10, 3.522569820068244e-12], [5.4977437291687924e-14, 3.522569820068244e-12, 1.4224644075067108e-11]]",,,AMASS,1.1974251863104295e-05,AMASS/train,,4.973144555101124,1.1974251863104295e-05,5.307716270809576e-06,2.774779733064768e-06,1.0255367521036852e-05,2.8930015583271093e-06,5.364418029785156e-05,7.346930420490712e-08,-5.643183334023576e-08,2.2366607050159878e-07,5.317367545335832e-08,1.0225058749109614e-05,1.5760406538159993e-05,2.2859806927612056e-05,2.6835790245798686e-05,7.569789886474609e-06,2.660602331161499e-05,7.473677396774291e-06,3.531208385580188e-05,c_true,8.19989035679923e-06,3.6359307545791916e-06,1.3201421308917591e-05,3.7705554714058667e-06,right_lower_leg,3,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,0.10062137665013302,train,8.199561215386384e-06,3.635492800196511e-06,1.319952643334032e-05,3.7701805159948902e-06
0.5928356554945267,-0.04937882567644723,-0.23605515720114018,0.015635532079686352,1370,"[[1.9961491189220844e-11, -1.4435926748493698e-11, -6.508900858383132e-13], [-1.4435926748493698e-11, 9.140108139673546e-10, 5.791775319203212e-11], [-6.508900858383132e-13, 5.791775319203212e-11, 4.94555548935943e-11]]",,,AMASS,2.4490508247209307e-05,AMASS/train,,30.309387730195574,2.4490508247209307e-05,1.0139219264030783e-05,3.343412268526145e-06,2.2871112837592126e-05,4.203132685974077e-06,0.0002682209014892578,-2.822775700766312e-07,-3.6623155575816647e-08,-8.302679358485297e-07,2.0058381194452734e-08,2.013233287554934e-05,3.286515079597731e-05,4.729513059400856e-05,5.600556355128978e-05,8.913874626159665e-06,5.5553764104843134e-05,1.0913610458374018e-05,6.965528812676157e-05,e_base,1.8105258149083538e-05,4.466347726411392e-06,3.0232978643107177e-05,7.029925909074193e-06,head,4,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,-2.076329035930765,train,1.8103057532317224e-05,4.466197572622138e-06,3.0221575948141363e-05,7.0298972928782175e-06
0.5928356554945267,-0.04937882567644723,-0.23605515720114018,0.015635532079686352,1370,"[[1.9961491189220844e-11, -1.4435926748493698e-11, -6.508900858383132e-13], [-1.4435926748493698e-11, 9.140108139673546e-10, 5.791775319203212e-11], [-6.508900858383132e-13, 5.791775319203212e-11, 4.94555548935943e-11]]",,,AMASS,2.4490508247209307e-05,AMASS/train,,30.309387730195574,2.4490508247209307e-05,1.0139219264030783e-05,3.343412268526145e-06,2.2871112837592126e-05,4.203132685974077e-06,0.0002682209014892578,2.822775700766312e-07,3.6623155575816647e-08,8.302679358485297e-07,-2.0058381194452734e-08,2.013233287554934e-05,3.286515079597731e-05,4.729513059400856e-05,5.600556355128978e-05,8.913874626159665e-06,5.5553764104843134e-05,1.0913610458374018e-05,6.965528812676157e-05,c_true,1.8105258149083538e-05,4.466347726411392e-06,3.0232978643107177e-05,7.029925909074193e-06,head,4,HumanEva/S1/Box_1_poses::offset_aug_overlay,1370,2.076329035930765,train,1.8103057532317224e-05,4.466197572622138e-06,3.0221575948141363e-05,7.0298972928782175e-06
