base_l2,correction_corr,correction_cosine,correction_error_l2,correction_l2_pred,correction_l2_true,correction_ratio,group,harmful_rate,num_sequences,overcorrection_rate,pred_l2,sign_agreement,valid_frames
1.1960303303523048,0.6406730102155846,0.4839970131465569,0.9903339649444494,0.9530419367694963,1.1960303303523048,0.9185601287878229,DIP/test,0.44214231174870366,19,0.2371730288603525,0.9903339583809039,0.6891687910889928,57956
0.8717421712362172,0.705518505890998,0.5511173191105241,0.5615265947381772,0.6655203679873622,0.8717421712362172,0.8115634633345242,DIP/train,0.3635350955380954,36,0.18646206187933373,0.5615265918537096,0.7195278383680861,228735
0.7405826271388353,0.6069072198529243,0.44946846045611094,0.6056083061428148,0.6192596235833818,0.7405826271388353,0.9376993443287761,DIP/val,0.47263565198618407,6,0.26774602313541873,0.6056083115444192,0.6804772680872085,30759
1.052402813963039,0.22790481905371854,0.3211560010726035,1.3651156042868697,1.1473075847792609,1.052402813963039,1.0606995922300413,TotalCapture/test,0.5649540761222642,4,0.3042318267125029,1.3651156042868697,0.6199677462989386,16116
1.0694797248714472,0.29480493606370567,0.3245471176139524,1.1977937131704908,0.8932074736682489,1.0694797248714472,0.8956217634667871,TotalCapture/train,0.5510284930605318,36,0.26811873931506847,1.1977937129693463,0.6228775455376134,142830
1.4954575100899685,0.409607975896274,0.4871650453223416,1.5617429001849499,1.3470074719397325,1.4954575100899685,0.9732412975157033,TotalCapture/val,0.46773949647899604,5,0.2751408803412469,1.5617429001849499,0.6698503020140348,17213
