mode,sequence_id,signal_filter,sensor_group,original_acc_rmse,refined_acc_rmse,delta_acc_rmse
A,s5_freestyle1,raw,all,1.2001449674228177,1.206385288447416,0.006240321024598261
A,s5_freestyle1,raw,fit,0.9512280194770537,0.9598378790320702,0.008609859555016475
A,s5_freestyle1,raw,heldout,1.648661169272499,1.651774943462779,0.0031137741902800276
A,s5_freestyle1,savgol9_p3,all,0.9792625416059748,0.980490677707512,0.0012281361015371584
A,s5_freestyle1,savgol9_p3,fit,0.7988106160468809,0.8004828812552951,0.0016722652084142364
A,s5_freestyle1,savgol9_p3,heldout,1.3397794030352892,1.3405163158340527,0.0007369127987635338
A,s5_freestyle1,savgol15_p3,all,0.8532574290444628,0.8546437566293985,0.0013863275849357315
A,s5_freestyle1,savgol15_p3,fit,0.7561172944231443,0.7576632978881995,0.001546003465055179
A,s5_freestyle1,savgol15_p3,heldout,1.1253904859356014,1.1265196577476635,0.0011291718120620686
