mode,sequence_id,signal_filter,sensor_group,original_acc_rmse,refined_acc_rmse,delta_acc_rmse
A,s5_freestyle1,raw,all,1.2001449674228177,1.6251894476687805,0.42504448024596275
A,s5_freestyle1,raw,fit,0.9512280194770537,1.450677364445399,0.49944934496834525
A,s5_freestyle1,raw,heldout,1.648661169272499,1.975170002182234,0.326508832909735
A,s5_freestyle1,savgol9_p3,all,0.9792625416059748,1.0046149988494282,0.025352457243453363
A,s5_freestyle1,savgol9_p3,fit,0.7988106160468809,0.8294448701732954,0.030634254126414517
A,s5_freestyle1,savgol9_p3,heldout,1.3397794030352892,1.358945354750749,0.019165951715459872
A,s5_freestyle1,savgol15_p3,all,0.8532574290444628,0.8611822457420734,0.007924816697610582
A,s5_freestyle1,savgol15_p3,fit,0.7561172944231443,0.7665340076053494,0.01041671318220505
A,s5_freestyle1,savgol15_p3,heldout,1.1253904859356014,1.128975703981899,0.0035852180462976335
