mode,original_acc_rmse,refined_acc_rmse,delta_acc_rmse,fit_sensor_delta_acc_rmse,heldout_sensor_delta_acc_rmse,mean_pose_delta_deg,max_pose_delta_deg,lower_body_pose_delta_deg,mean_trans_delta,max_trans_delta,original_gyro_rmse,refined_gyro_rmse,delta_gyro_rmse,original_jerk,refined_jerk,delta_jerk,original_foot_sliding,refined_foot_sliding,delta_foot_sliding
A,1.2001449674228177,1.2454253339263395,0.04528036650352174,0.05673263604876788,0.030261609043529925,0.0,0.0,0.0,0.0006165283266454935,0.0012052577221766114,0.44941821674978555,0.44941821674978555,0.0,542.4364624023438,542.4453125,0.00885009765625,0.10985258221626282,0.11056295037269592,0.0007103681564331055
